,日付,番号,Unnamed: 2,線路,車種,Unnamed: 5,Unnamed: 6,始発駅,終着駅,会社,乗車駅,会社.1,到着駅,Unnamed: 13,発時,Unnamed: 15,着時,Unnamed: 17,時間,席别,会社.2,Unnamed: 21,Unnamed: 22,車両,会社.3,速度,station_name_x,lon_x_x,lat_x_x,company_name_r_x,station_name_y,lon_x_y,lat_x_y,company_name_r_y
496,2018.11.21,475A,ＪＲ,東海道新幹線,新幹線,ひかり,475.0,東京,新大阪,JR東海,静岡,JR西日本,新大阪,372.4,15:10:00,,17:00:00,,01:50:00,指定席,JR東海,N700A,5000.0,785-5613,JR東海,203.12727272727253,静岡,138.388579,34.971629,JR東海,新大阪,135.501852,34.734136,JR西日本
497,2018.11.21,3017M,ＪＲ,福知山線,特急,こうのとり,17.0,新大阪,福知山,JR西日本,新大阪,JR西日本,福知山,118.0,17:05:00,,18:54:00,,01:49:00,指定席,JR西日本,289,,クロハ288-2003,JR西日本,64.95412844036692,新大阪,135.501852,34.734136,JR西日本,福知山,135.118564,35.296143,JR西日本
498,2018.11.21,4005D,私鉄,京都丹後鉄道宮津線,特急,たんごリレー,5.0,福知山,網野,丹鉄,福知山,丹鉄,天橋立,34.8,19:03:00,,19:45:00,,00:42:00,自由席,京都丹後鉄道,,,KTR012,京都丹後鉄道,49.714285714285886,福知山,135.117996,35.296931,丹鉄,天橋立,135.182456,35.55772899999999,丹鉄
499,2018.11.22,4004D,私鉄,京都丹後鉄道宮津線,特急,たんごリレー,4.0,網野,福知山,丹鉄,天橋立,丹鉄,福知山,34.8,11:53:00,,12:34:00,,00:41:00,自由席,京都丹後鉄道,,,KTR012,京都丹後鉄道,50.92682926829256,天橋立,135.182456,35.55772899999999,丹鉄,福知山,135.117996,35.296931,丹鉄
500,2018.11.22,5014M,ＪＲ,山陰本線,特急,きのさき,14.0,福知山,京都,JR西日本,福知山,JR西日本,二条,84.3,12:44:00,,14:01:00,,01:17:00,自由席,JR西日本,287,,モハ286-6,JR西日本,65.68831168831164,福知山,135.118564,35.296143,JR西日本,二条,135.741701,35.010978,JR西日本
501,2018.11.22,249M,ＪＲ,嵯峨野線,普通,,,京都,園部,JR西日本,二条,JR西日本,嵯峨嵐山,6.1,14:33:00,,14:43:00,,00:10:00,自由席,JR西日本,221,,クモハ221-60,JR西日本,36.60000000000013,二条,135.741701,35.010978,JR西日本,嵯峨嵐山,135.68127,35.018698,JR西日本
502,2018.11.22,8127,私鉄,嵯峨野観光鉄道,嵯峨野,嵯峨野,81.0,トロッコ嵯峨,トロッコ亀岡,嵯峨野トロッコ,トロッコ嵐山,嵯峨野トロッコ,トロッコ亀岡,6.3,17:12:00,,17:35:00,,00:23:00,立席,嵯峨野観光鉄道,,,DE10-1156SK100-1,嵯峨野観光鉄道,16.43478260869571,トロッコ嵐山,135.670252,35.017162,嵯峨野トロッコ,トロッコ亀岡,135.606751,35.01314,嵯峨野トロッコ
503,2018.11.22,8128,私鉄,嵯峨野観光鉄道,嵯峨野,嵯峨野,82.0,トロッコ亀岡,トロッコ嵯峨,嵯峨野トロッコ,トロッコ亀岡,嵯峨野トロッコ,トロッコ嵯峨,7.3,17:40:00,,18:10:00,,00:30:00,指定席,嵯峨野観光鉄道,,,DE10-1156SK300-1,嵯峨野観光鉄道,14.599999999999973,トロッコ亀岡,135.606751,35.01314,嵯峨野トロッコ,トロッコ嵯峨,135.680704,35.018656,嵯峨野トロッコ
504,2018.11.22,1280M,ＪＲ,嵯峨野線,普通,,,亀岡,京都,JR西日本,嵯峨嵐山,JR西日本,二条,6.1,20:34:00,,20:43:00,,00:09:00,自由席,JR西日本,221,,クハ221-70,JR西日本,40.666666666666806,嵯峨嵐山,135.68127,35.018698,JR西日本,二条,135.741701,35.010978,JR西日本
505,2018.11.22,356,地下鉄,京都市営地下鉄東西線,普通,,,太秦天神川,六地蔵,京都市交通局,二条,京都市交通局,京都市役所前,2.5,21:02:00,,21:08:00,,00:06:00,自由席,京都市交通局,,,5101,京都市交通局,25.000000000000753,二条,135.741668,35.012028,京都市交通局,京都市役所前,135.768829,35.011003,京都市交通局
506,2018.11.23,K1007A,私鉄,京阪本線,準急,,,出町柳,淀屋橋,京阪,三条,京阪,東福寺,3.2,10:43:00,,10:49:00,,00:06:00,自由席,京阪電気鉄道,,,2954,京阪電気鉄道,32.000000000000114,三条,135.772274,35.009114,京阪,東福寺,135.769998,34.981351,京阪
507,2018.11.23,2609M,ＪＲ,奈良線,みやこ路快速,,,京都,奈良,JR西日本,東福寺,JR西日本,宇治,13.8,11:03:00,,11:21:00,,00:18:00,自由席,JR西日本,221,,サハ221-28,JR西日本,46.00000000000017,東福寺,135.769778,34.981371,JR西日本,宇治,135.800629,34.890437,JR西日本
508,2018.11.23,2619M,ＪＲ,奈良線,みやこ路快速,,,京都,奈良,JR西日本,宇治,JR西日本,奈良,26.8,13:51:00,,14:18:00,,00:27:00,自由席,JR西日本,221,,クモハ221-1,JR西日本,59.55555555555542,宇治,135.800629,34.890437,JR西日本,奈良,135.818935,34.680482,JR西日本
509,2018.11.23,1590,私鉄,近鉄橿原線近鉄京都線,普通,,,天理,京都,近鉄,西ノ京,近鉄,京都,37.4,16:07:00,,17:15:00,,01:08:00,自由席,近畿日本鉄道,,,8588,近畿日本鉄道,33.000000000000036,西ノ京,135.783186,34.670652,近鉄,京都,135.756442,34.984726,近鉄
510,2018.11.23,2225M,ＪＲ,嵯峨野線,快速,,,京都,福知山,JR西日本,京都,JR西日本,二条,4.2,18:38:00,,18:43:00,,00:05:00,自由席,JR西日本,223,,クハ223-5514,JR西日本,50.400000000001796,京都,135.757748,34.985465,JR西日本,二条,135.741701,35.010978,JR西日本
511,2018.11.23,282,地下鉄,京都市営地下鉄東西線,普通,,,太秦天神川,びわ湖浜大津,京都市交通局,二条,京都市交通局,三条京阪,3.0,18:50:00,,18:57:00,,00:07:00,自由席,京都市交通局,,,857,京都市交通局,25.714285714285808,二条,135.741668,35.012028,京都市交通局,三条京阪,135.773773,35.009278,京都市交通局
512,2018.11.23,B1905A,私鉄,京阪本線,特急,,,出町柳,淀屋橋,京阪,三条,京阪,淀屋橋,49.3,19:27:00,,20:18:00,,00:51:00,自由席,京阪電気鉄道,,,8104,京阪電気鉄道,58.00000000000002,三条,135.772274,35.009114,京阪,淀屋橋,135.501648,34.692456,京阪
513,2018.11.23,477,地下鉄,大阪メトロ御堂筋線,普通,,,千里中央,なかもず,大阪メトロ,淀屋橋,大阪メトロ,本町,0.9,20:26:00,,20:27:00,,00:01:00,自由席,大阪市高速電気軌道,,,31708,大阪市高速電気軌道,54.00000000000019,淀屋橋,135.500972,34.692289,大阪メトロ,本町,135.498982,34.681936,大阪メトロ
514,2018.11.24,133,地下鉄,大阪メトロ御堂筋線,普通,,,千里中央,なかもず,大阪メトロ,本町,大阪メトロ,なんば,1.9,10:12:00,,10:15:00,,00:03:00,自由席,大阪市高速電気軌道,,,1711,大阪市高速電気軌道,38.000000000000135,本町,135.498982,34.681936,大阪メトロ,なんば,135.500277,34.66631599999999,大阪メトロ
515,2018.11.24,195,地下鉄,大阪メトロ御堂筋線,普通,,,新大阪,天王寺,大阪メトロ,なんば,大阪メトロ,天王寺,3.4,12:12:00,,12:19:00,,00:07:00,自由席,大阪市高速電気軌道,,,31908,大阪市高速電気軌道,29.14285714285725,なんば,135.500277,34.66631599999999,大阪メトロ,天王寺,135.51374,34.64655399999999,大阪メトロ
516,2018.11.24,66M,ＪＲ,大阪環状線,特急,くろしお,16.0,白浜,新大阪,JR西日本,天王寺,JR西日本,新大阪,14.8,12:35:00,,12:50:00,,00:15:00,指定席,JR西日本,283,,モハ283-2,JR西日本,59.200000000000216,天王寺,135.514124,34.647243,JR西日本,新大阪,135.501852,34.734136,JR西日本
517,2018.11.24,227,地下鉄,大阪メトロ御堂筋線,普通,,,新大阪,天王寺,大阪メトロ,新大阪,大阪メトロ,本町,5.7,12:57:00,,13:07:00,,00:10:00,自由席,大阪市高速電気軌道,,,31708,大阪市高速電気軌道,34.19999999999958,新大阪,135.498558,34.732919,大阪メトロ,本町,135.498982,34.681936,大阪メトロ
518,2018.11.24,264,地下鉄,大阪メトロ御堂筋線,普通,,,なかもず,千里中央,大阪メトロ,本町,大阪メトロ,新大阪,5.7,13:56:00,,14:07:00,,00:11:00,自由席,大阪市高速電気軌道,,,21715,大阪市高速電気軌道,31.090909090909204,本町,135.498982,34.681936,大阪メトロ,新大阪,135.498558,34.732919,大阪メトロ
519,2018.11.24,524A,ＪＲ,東海道新幹線,新幹線,ひかり,524.0,新大阪,東京,JR西日本,新大阪,JR東日本,東京,552.6,14:16:00,,17:10:00,,02:54:00,指定席,JR東海,N700A,1000.0,785-1617,JR東海,190.55172413793102,新大阪,135.501852,34.734136,JR西日本,東京,139.766103,35.681391,JR東日本
520,2018.11.24,1729T,ＪＲ,中央線快速,快速,,,東京,河辺,JR東日本,東京,JR東日本,新宿,10.3,17:22:00,,17:37:00,,00:15:00,自由席,JR東日本,E233,0.0,モハE233-254,JR東日本,41.19999999999971,東京,139.766103,35.681391,JR東日本,新宿,139.700464,35.689729,JR東日本
521,2018.11.24,2023T,ＪＲ,中央線快速,快速,,,東京,立川,JR東日本,新宿,JR東日本,吉祥寺,12.2,20:36:00,,20:49:00,,00:13:00,自由席,JR東日本,E233,0.0,モハE233-29,JR東日本,56.3076923076925,新宿,139.700464,35.689729,JR東日本,吉祥寺,139.579765,35.703119,JR東日本
522,2018.11.24,2218T,ＪＲ,中央・総武線,普通,,,大月,東京,JR東日本,吉祥寺,JR東日本,新宿,12.2,22:51:00,,23:08:00,,00:17:00,自由席,JR東日本,E233,0.0,サハE233-19,JR東日本,43.05882352941192,吉祥寺,139.579765,35.703119,JR東日本,新宿,139.700464,35.689729,JR東日本
523,2018.11.25,631A1,地下鉄,都営大江戸線,普通,,,光が丘,都庁前,東京都交通局,都庁前,東京都交通局,新宿,0.8,07:04:00,,07:06:00,,00:02:00,自由席,東京都交通局,,,12-177,東京都交通局,24.000000000000085,都庁前,139.69257,35.690551,東京都交通局,新宿,139.698812,35.68869,東京都交通局
524,2018.11.25,9051M9053M,ＪＲ,中央線快速総武線快速外房線,特急,新宿わかしお,,新宿,安房鴨川,JR東日本,新宿,JR東日本,蘇我,50.2,07:18:00,,08:14:00,,00:56:00,指定席,JR東日本,255,,サハ254-5,JR東日本,53.78571428571433,新宿,139.700464,35.689729,JR東日本,蘇我,140.130767,35.582065,JR東日本
525,2018.11.25,1054M,ＪＲ,京葉線,特急,わかしお,4.0,勝浦,東京,JR東日本,蘇我,JR東日本,東京,43.0,08:24:00,,08:56:00,,00:32:00,指定席,JR東日本,E257,,モハE257-1514,JR東日本,80.62500000000009,蘇我,140.130767,35.582065,JR東日本,東京,139.766103,35.681391,JR東日本
526,2018.11.25,903T,ＪＲ,中央線快速,快速,,,東京,三鷹,JR東日本,東京,JR東日本,新宿,10.3,09:08:00,,09:22:00,,00:14:00,自由席,JR東日本,E233,0.0,モハE232-1,JR東日本,44.14285714285705,東京,139.766103,35.681391,JR東日本,新宿,139.700464,35.689729,JR東日本
527,2018.11.25,1025B1,地下鉄,都営大江戸線,普通,,,都庁前,光が丘,東京都交通局,都庁前,東京都交通局,新宿西口,0.8,10:48:00,,10:49:00,,00:01:00,自由席,東京都交通局,,,12-102,東京都交通局,48.00000000000017,都庁前,139.69257,35.690551,東京都交通局,新宿西口,139.699155,35.69331500000001,東京都交通局
528,2018.11.25,1189K,ＪＲ,埼京線,普通,,,新宿,大宮,JR東日本,新宿,JR東日本,池袋,4.8,11:57:00,8.0,12:03:00,6.0,00:06:00,自由席,JR東日本,70,,70-106,JR東日本,47.999999999999524,新宿,139.700464,35.689729,JR東日本,池袋,139.711086,35.730256,JR東日本
529,2018.11.25,4529Y,ＪＲ,湘南新宿ライン,快速,,,宇都宮,逗子,JR東日本,池袋,JR東日本,新宿,4.8,14:09:00,,14:14:00,,00:05:00,自由席,JR東日本,E231,,クハE230-6009,JR東日本,57.6000000000002,池袋,139.711086,35.730256,JR東日本,新宿,139.700464,35.689729,JR東日本
530,2018.11.25,1319B1,地下鉄,都営大江戸線,普通,,,都庁前,光が丘,東京都交通局,新宿,東京都交通局,都庁前,0.8,14:23:00,,14:25:00,,00:02:00,自由席,東京都交通局,,,12-647,東京都交通局,24.000000000000085,新宿,139.698812,35.68869,東京都交通局,都庁前,139.69257,35.690551,東京都交通局
531,2018.11.25,1413A1,地下鉄,都営大江戸線,普通,,,光が丘,都庁前,東京都交通局,都庁前,東京都交通局,汐留,9.5,14:46:00,,15:06:00,,00:20:00,自由席,東京都交通局,,,12-495,東京都交通局,28.5000000000001,都庁前,139.69257,35.690551,東京都交通局,汐留,139.760642,35.66370300000001,東京都交通局
532,2018.11.25,B1613,地下鉄,東京メトロ銀座線,普通,,,渋谷,浅草,東京メトロ,新橋,東京メトロ,末広町,4.7,16:18:00,,16:28:00,,00:10:00,自由席,東京メトロ,,,1323,東京メトロ,28.200000000000554,新橋,139.758432,35.667434,東京メトロ,末広町,139.771713,35.702972,東京メトロ
533,2018.11.25,1852T,地下鉄,都営新宿線,各駅停車,,,新宿,本八幡,東京都交通局,岩本町,東京都交通局,森下,2.2,18:17:00,,18:21:00,,00:04:00,自由席,東京都交通局,,,10-592,東京都交通局,33.00000000000012,岩本町,139.775866,35.695534,東京都交通局,森下,139.797042,35.68796,東京都交通局
534,2018.11.25,1801B1,地下鉄,都営大江戸線,普通,,,都庁前,光が丘,東京都交通局,森下,東京都交通局,汐留,6.4,18:27:00,,18:40:00,,00:13:00,自由席,東京都交通局,,,12-486,東京都交通局,29.53846153846128,森下,139.797042,35.68796,東京都交通局,汐留,139.760642,35.66370300000001,東京都交通局
535,2018.11.25,1599E,ＪＲ,東海道線,普通,,,宇都宮,小田原,JR東日本,新橋,JR東日本,川崎,16.3,19:38:00,,19:52:00,,00:14:00,自由席,JR東日本,E233,3000.0,モハE232-3832,JR東日本,69.8571428571423,新橋,139.758587,35.666195,JR東日本,川崎,139.697485,35.531311,JR東日本
536,2018.11.25,1648E,ＪＲ,東海道線,普通,,,熱海,小金井,JR東日本,川崎,JR東日本,新橋,16.3,21:10:00,,21:24:00,,00:14:00,自由席,JR東日本,E231,,モハE230-1048,JR東日本,69.8571428571439,川崎,139.697485,35.531311,JR東日本,新橋,139.758587,35.666195,JR東日本
537,2018.11.26,918G,ＪＲ,山手線,普通,,,内回り,池袋,JR東日本,新橋,JR東日本,秋葉原,3.9,09:48:00,,09:56:00,,00:08:00,自由席,JR東日本,E235,,モハE234-77,JR東日本,29.250000000000103,新橋,139.758587,35.666195,JR東日本,秋葉原,139.773288,35.698619,JR東日本
538,2018.11.26,1003G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,秋葉原,JR東日本,東京,2.0,10:46:00,,10:50:00,,00:04:00,自由席,JR東日本,E235,,サハE235-13,JR東日本,30.000000000000103,秋葉原,139.773288,35.698619,JR東日本,東京,139.766103,35.681391,JR東日本
539,2018.11.26,1025G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,東京,JR東日本,新橋,1.9,11:03:00,,11:06:00,,00:03:00,自由席,JR東日本,E235,,モハE235-69,JR東日本,38.000000000001144,東京,139.766103,35.681391,JR東日本,新橋,139.758587,35.666195,JR東日本
540,2018.11.26,1201G1301G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,新橋,JR東日本,渋谷,12.1,12:55:00,,13:15:00,,00:20:00,自由席,JR東日本,E231,500.0,サハE231-501,JR東日本,36.299999999999834,新橋,139.758587,35.666195,JR東日本,渋谷,139.701238,35.658871,JR東日本
541,2018.11.26,1401G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,渋谷,JR東日本,大塚,10.0,14:18:00,,14:36:00,,00:18:00,自由席,JR東日本,E231,500.0,モハE231-502,JR東日本,33.33333333333345,渋谷,139.701238,35.658871,JR東日本,大塚,139.728584,35.731412,JR東日本
542,2018.11.26,1425G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,大塚,JR東日本,御徒町,7.0,14:54:00,,15:09:00,,00:15:00,自由席,JR東日本,E235,,サハE234-23,JR東日本,28.0000000000001,大塚,139.728584,35.731412,JR東日本,御徒町,139.774727,35.707282,JR東日本
543,2018.11.26,1435G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,御徒町,JR東日本,新橋,4.9,15:34:00,,15:43:00,,00:09:00,自由席,JR東日本,E231,,クハE231-542,JR東日本,32.666666666666785,御徒町,139.774727,35.707282,JR東日本,新橋,139.758587,35.666195,JR東日本
544,2018.11.26,G1607,モノレール,東京モノレール羽田空港線,空港快速,,,浜松町,羽田空港第2ビル,東京モノレール,浜松町,東京モノレール,羽田空港国際線ビル,14.0,16:28:00,,16:41:00,,00:13:00,自由席,東京モノレール,,,1008,東京モノレール,64.61538461538406,浜松町,139.756747,35.655666,東京モノレール,羽田空港国際線ビル,139.768206,35.544169,東京モノレール
545,2019.01.10,2044M,ＪＲ,成田線総武線,特急,成田エクスプレス,44.0,成田空港（第１旅客ターミナル）,池袋,JR東日本,成田空港（第１旅客ターミナル）,JR東日本,東京,79.2,18:15:00,,19:17:00,,01:02:00,指定席,JR東日本,E259,,クハE258-14,JR東日本,76.64516129032246,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,東京,139.766103,35.681391,JR東日本
546,2019.01.10,1981T,ＪＲ,中央線快速,快速,,,東京,高尾,JR東日本,東京,JR東日本,吉祥寺,22.5,19:27:00,,19:56:00,,00:29:00,自由席,JR東日本,E233,0.0,モハE232-253,JR東日本,46.55172413793094,東京,139.766103,35.681391,JR東日本,吉祥寺,139.579765,35.703119,JR東日本
547,2019.01.10,2022H,ＪＲ,中央線快速,快速,,,高尾,東京,JR東日本,吉祥寺,JR東日本,新宿,12.2,21:17:00,,21:33:00,,00:16:00,自由席,JR東日本,E233,0.0,クハE232-503,JR東日本,45.75000000000016,吉祥寺,139.579765,35.703119,JR東日本,新宿,139.700464,35.689729,JR東日本
548,2019.01.10,2373T,ＪＲ,中央・総武線,普通,,,東京,武蔵小金井,JR東日本,新宿,JR東日本,吉祥寺,12.2,23:51:00,,00:08:00,,00:17:00,自由席,JR東日本,E233,0.0,サハE233-538,JR東日本,43.05882352941192,新宿,139.700464,35.689729,JR東日本,吉祥寺,139.579765,35.703119,JR東日本
549,2019.01.11,100,私鉄,京王井の頭線,急行,,,吉祥寺,渋谷,京王,吉祥寺,京王,渋谷,12.7,13:44:00,,14:00:00,,00:16:00,自由席,京王電鉄,,,1053,京王電鉄,47.62499999999969,吉祥寺,139.580306,35.702291,京王,渋谷,139.700872,35.6587,京王
550,2019.01.11,009141,私鉄,東急東横線,急行,,,和光市,元町・中華街,東急,渋谷,東急,日吉,13.6,14:14:00,,14:33:00,,00:19:00,自由席,東京急行電鉄,,,5657,東京急行電鉄,42.947368421052424,渋谷,139.702417,35.659545,東急,日吉,139.646944,35.5539,東急
551,2019.01.11,459152,私鉄,東急目黒線,急行,,,日吉,西高島平,東急,日吉,東急,武蔵小杉,2.8,15:49:00,,15:52:00,,00:03:00,自由席,東京急行電鉄,,,6307-7,東京急行電鉄,56.0000000000002,日吉,139.646944,35.5539,東急,武蔵小杉,139.659652,35.575752,東急
552,2019.01.11,2041M,ＪＲ,横須賀線総武線成田線,特急,成田エクスプレス,41.0,横浜,成田空港（第１旅客ターミナル）,JR東日本,武蔵小杉,JR東日本,成田空港（第１旅客ターミナル）,96.0,16:10:00,,17:29:00,,01:19:00,指定席,JR東日本,E259,,モハE259-514,JR東日本,72.91139240506325,武蔵小杉,139.65963,35.57669,JR東日本,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本
553,2019.01.11,403,私鉄,名鉄常滑線,特急,,,中部国際空港,名鉄岐阜,名鉄,中部国際空港,名鉄,金山,35.7,20:17:00,,20:49:00,,00:32:00,自由席,名古屋鉄道,,,2334,名古屋鉄道,66.93750000000024,中部国際空港,136.816382,34.859262,名鉄,金山,136.9013,35.142871,名鉄
554,2019.01.12,5107F,ＪＲ,東海道線,特別快速,,,豊橋,米原,JR東海,金山,JR東海,名古屋,3.3,08:26:00,4.0,08:30:00,,00:04:00,自由席,JR東海,313,,サハ313-5014,JR東海,49.50000000000017,金山,136.900517,35.142928,JR東海,名古屋,136.881637,35.170694,JR東海
555,2019.01.12,2901D,ＪＲ,関西本線伊勢鉄道線紀勢本線参宮線,快速,みえ,1.0,名古屋,鳥羽,JR東海,名古屋,JR東海,伊勢市,108.4,08:37:00,,10:18:00,,01:41:00,自由席,JR東海,キハ75,,キハ75-3,JR東海,64.39603960396038,名古屋,136.881637,35.170694,JR東海,伊勢市,136.709661,34.49126,JR東海
556,2019.01.12,2916D,ＪＲ,参宮線紀勢本線伊勢鉄道線関西本線,快速,みえ,16.0,鳥羽,名古屋,JR東海,鳥羽,JR東海,名古屋,122.5,14:05:00,,16:03:00,,01:58:00,自由席,JR東海,キハ75,,キハ75-105,JR東海,62.28813559322031,鳥羽,136.84279,34.48651599999999,JR東海,名古屋,136.881637,35.170694,JR東海
557,2019.01.12,3641M,ＪＲ,中央本線,普通,,,名古屋,多治見,JR東海,名古屋,JR東海,金山,3.3,16:09:00,,16:13:00,,00:04:00,自由席,JR東海,211,,クモハ211-5047,JR東海,49.50000000000017,名古屋,136.881637,35.170694,JR東海,金山,136.900517,35.142928,JR東海
558,2019.01.12,LD1836D,地下鉄,名古屋地下鉄名城線,普通,,,ナゴヤドーム前矢田,左回り,名古屋市交通局,金山,名古屋市交通局,伝馬町,3.0,18:55:00,,19:00:00,,00:05:00,自由席,名古屋市交通局,,,2216,名古屋市交通局,36.00000000000128,金山,136.901611,35.14352,名古屋市交通局,伝馬町,136.91038,35.120735,名古屋市交通局
559,2019.01.12,3359F,ＪＲ,東海道線,普通,,,岡崎,岐阜,JR東海,熱田,JR東海,金山,1.9,20:31:00,,20:33:00,,00:02:00,自由席,JR東海,313,,モハ313-10,JR東海,56.999999999995644,熱田,136.910502,35.130028,JR東海,金山,136.900517,35.142928,JR東海
560,2019.01.13,5813F,ＪＲ,東海道線,区間快速,,,武豊,名古屋,JR東海,金山,JR東海,名古屋,3.3,09:00:00,,09:04:00,,00:04:00,自由席,JR東海,313,,サハ313-10,JR東海,49.50000000000017,金山,136.900517,35.142928,JR東海,名古屋,136.881637,35.170694,JR東海
561,2019.01.13,339H,私鉄,あおなみ線,普通,,,名古屋,金城ふ頭,名臨高,名古屋,名臨高,金城ふ頭,15.2,09:30:00,,09:53:00,,00:23:00,自由席,名古屋臨海高速鉄道,,,1106,名古屋臨海高速鉄道,39.65217391304348,名古屋,136.882417,35.168733,名臨高,金城ふ頭,136.849009,35.048775,名臨高
562,2019.01.13,370H,私鉄,あおなみ線,普通,,,金城ふ頭,名古屋,名臨高,金城ふ頭,名臨高,名古屋,15.2,13:14:00,,13:37:00,,00:23:00,自由席,名古屋臨海高速鉄道,,,1601,名古屋臨海高速鉄道,39.65217391304334,金城ふ頭,136.849009,35.048775,名臨高,名古屋,136.882417,35.168733,名臨高
563,2019.01.13,5522F,ＪＲ,東海道線,快速,,,大垣,豊橋,JR東海,名古屋,JR東海,金山,3.3,15:01:00,,15:04:00,,00:03:00,自由席,JR東海,313,,クモハ313-5007,JR東海,66.00000000000023,名古屋,136.881637,35.170694,JR東海,金山,136.900517,35.142928,JR東海
564,2019.01.13,40,私鉄,名鉄常滑線,特急,ミュースカイ,,新鵜沼,中部国際空港,名鉄,金山,名鉄,中部国際空港,35.7,15:24:00,,15:48:00,,00:24:00,指定席,名古屋鉄道,,,2056,名古屋鉄道,89.25000000000033,金山,136.9013,35.142871,名鉄,中部国際空港,136.816382,34.859262,名鉄
565,2019.03.13,2028M,ＪＲ,成田線総武線,特急,成田エクスプレス,28.0,成田空港（第１旅客ターミナル）,池袋,JR東日本,成田空港（第１旅客ターミナル）,JR東日本,東京,79.2,14:18:00,,15:14:00,,00:56:00,指定席,JR東日本,E259,,モハE259-505,JR東日本,84.85714285714292,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,東京,139.766103,35.681391,JR東日本
566,2019.03.13,19M,ＪＲ,上野東京ライン常磐線,特急,ひたち,19.0,品川,いわき,JR東日本,東京,JR東日本,水戸,121.1,15:53:00,,17:05:00,,01:12:00,指定席,JR東日本,E657,,モハE656-211,JR東日本,100.9166666666668,東京,139.766103,35.681391,JR東日本,水戸,140.47676,36.370911,JR東日本
567,2019.03.14,82M,ＪＲ,常磐線上野東京ライン,特急,ときわ,82.0,高萩,品川,JR東日本,水戸,JR東日本,品川,127.9,16:53:00,,18:23:00,,01:30:00,指定席,JR東日本,E657,,クハE656-14,JR東日本,85.26666666666667,水戸,140.47676,36.370911,JR東日本,品川,139.738999,35.62876,JR東日本
568,2019.03.14,2045G2145G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,品川,JR東日本,渋谷,7.2,21:36:00,,21:50:00,,00:14:00,自由席,JR東日本,E235,,サハE235-4608,JR東日本,30.857142857142964,品川,139.738999,35.62876,JR東日本,渋谷,139.701238,35.658871,JR東日本
569,2019.03.14,2121G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,渋谷,JR東日本,原宿,1.2,22:02:00,,22:04:00,,00:02:00,自由席,JR東日本,E235,,モハE235-23,JR東日本,36.000000000003006,渋谷,139.701238,35.658871,JR東日本,原宿,139.702592,35.670646,JR東日本
570,2019.03.14,2128G2228G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,原宿,JR東日本,品川,8.4,22:06:00,,22:21:00,,00:15:00,自由席,JR東日本,E235,,モハE234-62,JR東日本,33.60000000000012,原宿,139.702592,35.670646,JR東日本,品川,139.738999,35.62876,JR東日本
571,2019.03.15,610G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,品川,JR東日本,東京,6.8,06:50:00,,07:02:00,,00:12:00,自由席,JR東日本,E235,,モハE235-77,JR東日本,33.99999999999989,品川,139.738999,35.62876,JR東日本,東京,139.766103,35.681391,JR東日本
572,2019.03.15,4119B,ＪＲ,東北新幹線,新幹線,はやて,119.0,東京,盛岡,JR東日本,東京,JR東日本,大宮,30.3,07:16:00,,07:41:00,,00:25:00,指定席,JR東日本,E2,1000.0,E225-1020,JR東日本,72.71999999999979,東京,139.766103,35.681391,JR東日本,大宮,139.62405,35.906439,JR東日本
573,2019.03.15,300C,ＪＲ,上越新幹線,新幹線,MAXとき,300.0,新潟,東京,JR東日本,大宮,JR東日本,東京,30.3,07:47:00,,08:12:00,,00:25:00,指定席,JR東日本,E4,,E455-119,JR東日本,72.72000000000027,大宮,139.62405,35.906439,JR東日本,東京,139.766103,35.681391,JR東日本
574,2019.03.15,1136M,ＪＲ,東海道線,普通,,,土浦,品川,JR東日本,東京,JR東日本,品川,6.8,08:21:00,,08:30:00,,00:09:00,自由席,JR東日本,E531,,サハE531-2011,JR東日本,45.33333333333309,東京,139.766103,35.681391,JR東日本,品川,139.738999,35.62876,JR東日本
575,2019.03.15,3005M,ＪＲ,東海道線伊東線伊豆急行線,特急,スーパービュー踊り子,5.0,東京,伊豆急下田,JR東日本,品川,伊豆急,河津,150.0,11:08:00,,13:18:00,,02:10:00,指定席,JR東日本,251,,サハ251-2,JR東日本,69.23076923076918,品川,139.738999,35.62876,JR東日本,河津,138.996179,34.747711,伊豆急
576,2019.03.15,3008M,ＪＲ,伊豆急行線伊東線,特急,スーパービュー踊り子,8.0,伊豆急下田,東京,伊豆急,河津,JR東日本,熱海,52.2,14:24:00,,15:32:00,,01:08:00,指定席,JR東日本,251,,モハ250-1,JR東日本,46.05882352941171,河津,138.996179,34.747711,伊豆急,熱海,139.077679,35.103573,JR東日本
