station_name,lon_x,lat_x,company_name_r
西白井,140.031545,35.784364,北総鉄道
白井,140.0541,35.784723,北総鉄道
小室,140.076073,35.787004,北総鉄道
千葉ニュータウン中央,140.116159,35.800175,北総鉄道
印西牧の原,140.166911,35.803608,北総鉄道
印旛日本医大,140.203112,35.787512,北総鉄道
新藤原,139.732963,36.852505,野岩鉄道
龍王峡,139.718542,36.860909,野岩鉄道
川治温泉,139.703775,36.884036,野岩鉄道
川治湯元,139.702772,36.895126,野岩鉄道
湯西川温泉,139.68824,36.929482,野岩鉄道
中三依温泉,139.69614,36.985843,野岩鉄道
上三依塩原温泉口,139.727168,37.014461,野岩鉄道
男鹿高原,139.723845,37.04784,野岩鉄道
会津高原尾瀬口,139.705067,37.089949,野岩鉄道
大月,138.942248,35.612938,富士急
上大月,138.938128,35.609341,富士急
田野倉,138.931271,35.593456,富士急
禾生,138.929191,35.575175,富士急
赤坂,138.916035,35.566093,富士急
都留市,138.907525,35.557199,富士急
谷村町,138.904631,35.550744,富士急
都留文科大学前,138.896438,35.542531,富士急
十日市場,138.887489,35.538881,富士急
東桂,138.870758,35.536334,富士急
三つ峠,138.84555,35.524291,富士急
寿,138.82558,35.508442,富士急
葭池温泉前,138.812212,35.502084,富士急
下吉田,138.80366,35.497909,富士急
月江寺,138.798105,35.493313,富士急
富士山,138.795686,35.483536,富士急
富士急ハイランド,138.782048,35.488974,富士急
河口湖,138.768852,35.498231,富士急
六日町,138.875872,37.067065,北越急行
魚沼丘陵,138.877619,37.09614,北越急行
美佐島,138.789774,37.130996,北越急行
しんざ,138.768339,37.139675,北越急行
十日町,138.756188,37.134562,北越急行
まつだい,138.613884,37.132209,北越急行
ほくほく大島,138.509551,37.146997,北越急行
虫川大杉,138.441409,37.154897,北越急行
うらがわら,138.419047,37.159285,北越急行
大池いこいの森,138.373406,37.18442,北越急行
くびき,138.361689,37.198168,北越急行
犀潟,138.305154,37.210345,北越急行
軽井沢,138.635096,36.342889,しな鉄
中軽井沢,138.593147,36.347576,しな鉄
信濃追分,138.558582,36.335538,しな鉄
御代田,138.50619,36.318986,しな鉄
平原,138.453926,36.308606,しな鉄
小諸,138.421715,36.326903,しな鉄
滋野,138.363543,36.342586,しな鉄
田中,138.329414,36.354433,しな鉄
大屋,138.297109,36.369566,しな鉄
信濃国分寺,138.273385,36.378592,しな鉄
上田,138.249298,36.396579,しな鉄
西上田,138.20855,36.417318,しな鉄
テクノさかき,138.188204,36.440584,しな鉄
坂城,138.181315,36.46195,しな鉄
戸倉,138.153017,36.492913,しな鉄
千曲,138.141661,36.509039,しな鉄
屋代,138.128191,36.532062,しな鉄
屋代高校前,138.132489,36.547853,しな鉄
篠ノ井,138.138046,36.5771,しな鉄
今井,138.145347,36.595732,しな鉄
川中島,138.150679,36.614167,しな鉄
安茂里,138.161791,36.630262,しな鉄
長野,138.189101,36.643307,しな鉄
北長野,138.222534,36.665123,しな鉄
三才,138.244079,36.686674,しな鉄
豊野,138.274458,36.710642,しな鉄
牟礼,138.247121,36.753239,しな鉄
古間,138.230461,36.792295,しな鉄
黒姫,138.197195,36.807214,しな鉄
妙高高原,138.211953,36.872175,しな鉄
上田,138.24882,36.396691,上交
城下,138.242712,36.392454,上交
三好町,138.235585,36.391712,上交
赤坂上,138.227224,36.391301,上交
上田原,138.221439,36.390488,上交
寺下,138.21634,36.38388,上交
神畑,138.216965,36.377841,上交
大学前,138.215171,36.371287,上交
下之郷,138.217227,36.363249,上交
中塩田,138.204728,36.363212,上交
塩田町,138.198445,36.360888,上交
中野,138.193438,36.360654,上交
舞田,138.18288,36.359621,上交
八木沢,138.175786,36.358365,上交
別所温泉,138.161924,36.353121,上交
長野,138.188396,36.644341,長電
市役所前,138.191488,36.649141,長電
権堂,138.19188,36.653088,長電
善光寺下,138.193513,36.658673,長電
本郷,138.204014,36.662567,長電
桐原,138.21303,36.665642,長電
信濃吉田,138.220904,36.667428,長電
朝陽,138.240635,36.666326,長電
附属中学前,138.248298,36.662488,長電
柳原,138.258317,36.663438,長電
村山,138.279556,36.659295,長電
日野,138.289574,36.655621,長電
須坂,138.304239,36.656841,長電
北須坂,138.308705,36.678283,長電
小布施,138.312771,36.698942,長電
都住,138.322086,36.704122,長電
桜沢,138.349642,36.712641,長電
延徳,138.362693,36.726973,長電
信州中野,138.364901,36.74476,長電
中野松川,138.374252,36.750615,長電
信濃竹原,138.393672,36.761045,長電
夜間瀬,138.403322,36.759998,長電
上条,138.407619,36.749641,長電
湯田中,138.414877,36.741659,長電
屋代,138.128534,36.531972,長電
東屋代,138.132084,36.542321,長電
雨宮,138.14809,36.548865,長電
岩野,138.162877,36.560628,長電
象山口,138.188596,36.561209,長電
松代,138.198083,36.565876,長電
金井山,138.201443,36.591282,長電
大室,138.223692,36.601024,長電
信濃川田,138.238512,36.605488,長電
若穂,138.252938,36.610779,長電
綿内,138.25961,36.625075,長電
井上,138.280758,36.638376,長電
松本,137.963846,36.231081,アルピコ交通
西松本,137.963299,36.227111,アルピコ交通
渚,137.956006,36.227169,アルピコ交通
信濃荒井,137.949484,36.229019,アルピコ交通
大庭,137.941346,36.226961,アルピコ交通
下新,137.922564,36.22513,アルピコ交通
北新・松本大学前,137.913823,36.219816,アルピコ交通
新村,137.905304,36.216441,アルピコ交通
三溝,137.891469,36.212863,アルピコ交通
森口,137.881315,36.208136,アルピコ交通
下島,137.871841,36.206131,アルピコ交通
波田,137.856412,36.200358,アルピコ交通
渕東,137.840313,36.195325,アルピコ交通
新島々,137.821689,36.18977,アルピコ交通
電鉄富山,137.214163,36.700757,富山地鉄
稲荷町,137.231247,36.696597,富山地鉄
新庄田中,137.241417,36.697972,富山地鉄
東新庄,137.253021,36.698644,富山地鉄
越中荏原,137.266222,36.698978,富山地鉄
越中三郷,137.290792,36.703309,富山地鉄
越中舟橋,137.306632,36.705725,富山地鉄
寺田,137.319145,36.698852,富山地鉄
越中泉,137.327245,36.699905,富山地鉄
相ノ木,137.335472,36.701963,富山地鉄
新相ノ木,137.342278,36.703128,富山地鉄
上市,137.357603,36.704463,富山地鉄
新宮川,137.351128,36.717292,富山地鉄
中加積,137.350947,36.735309,富山地鉄
西加積,137.340139,36.746405,富山地鉄
西滑川,137.334617,36.755579,富山地鉄
中滑川,137.339963,36.761992,富山地鉄
滑川,137.348676,36.768955,富山地鉄
浜加積,137.361411,36.77743,富山地鉄
早月加積,137.372079,36.784082,富山地鉄
越中中村,137.382688,36.790673,富山地鉄
西魚津,137.394653,36.803775,富山地鉄
電鉄魚津,137.400288,36.815113,富山地鉄
新魚津,137.405459,36.82657,富山地鉄
経田,137.416203,36.848846,富山地鉄
電鉄石田,137.423194,36.865928,富山地鉄
電鉄黒部,137.444125,36.874091,富山地鉄
東三日市,137.450908,36.874677,富山地鉄
荻生,137.459221,36.875038,富山地鉄
長屋,137.470803,36.873678,富山地鉄
新黒部,137.4801774,36.87316273,富山地鉄
舌山,137.485948,36.87187,富山地鉄
若栗,137.493175,36.871151,富山地鉄
栃屋,137.505842,36.869788,富山地鉄
浦山,137.519407,36.8634,富山地鉄
下立口,137.532908,36.859571,富山地鉄
下立,137.541396,36.857707,富山地鉄
愛本,137.553769,36.855975,富山地鉄
内山,137.556733,36.846826,富山地鉄
音沢,137.559833,36.840716,富山地鉄
宇奈月温泉,137.583541,36.815694,富山地鉄
稚子塚,137.317515,36.686595,富山地鉄
田添,137.317768,36.679759,富山地鉄
五百石,137.314097,36.665361,富山地鉄
榎町,137.316519,36.657559,富山地鉄
下段,137.317735,36.647899,富山地鉄
釜ヶ淵,137.319288,36.633317,富山地鉄
沢中山,137.320972,36.622207,富山地鉄
岩峅寺,137.319922,36.608214,富山地鉄
横江,137.335605,36.582175,富山地鉄
千垣,137.373843,36.573752,富山地鉄
有峰口,137.380218,36.573066,富山地鉄
本宮,137.395716,36.574919,富山地鉄
立山,137.445234,36.583253,富山地鉄
栄町,137.233333,36.691389,富山地鉄
不二越,137.232453,36.687848,富山地鉄
大泉,137.228979,36.677719,富山地鉄
南富山,137.2205,36.670406,富山地鉄
朝菜町,137.224883,36.660579,富山地鉄
上堀,137.230127,36.65338,富山地鉄
小杉,137.233164,36.649433,富山地鉄
布市,137.235455,36.645178,富山地鉄
開発,137.242854,36.636207,富山地鉄
月岡,137.263341,36.626475,富山地鉄
大庄,137.275618,36.619565,富山地鉄
上滝,137.295564,36.609622,富山地鉄
大川寺,137.308721,36.608322,富山地鉄
南富山駅前,137.22044,36.670484,富山地鉄
大町,137.220483,36.673066,富山地鉄
堀川小泉,137.219281,36.675647,富山地鉄
小泉町,137.217779,36.678745,富山地鉄
西中野,137.216663,36.680844,富山地鉄
広貫堂前,137.215934,36.683357,富山地鉄
上本町,137.215762,36.686282,富山地鉄
西町,137.215676,36.689001,富山地鉄
中町（西町北）,137.215722,36.690306,富山地鉄
荒町,137.215805,36.691513,富山地鉄
桜橋,137.215934,36.69461,富山地鉄
電気ビル前,137.216105,36.697432,富山地鉄
地鉄ビル前,137.216105,36.698584,富山地鉄
電鉄富山駅・エスタ前,137.213316,36.700236,富山地鉄
富山駅,137.2128801,36.70161021,富山地鉄
新富町,137.211256,36.69886,富山地鉄
県庁前,137.20984,36.695728,富山地鉄
丸の内,137.208896,36.692563,富山地鉄
諏訪川原,137.206535,36.692322,富山地鉄
安野屋,137.201772,36.692838,富山地鉄
富山トヨペット本社前,137.19542,36.694834,富山地鉄
大学前,137.191129,36.698688,富山地鉄
国際会議場前,137.21139,36.691654,富山地鉄
大手モール,137.211334,36.689388,富山地鉄
グランドプラザ前,137.213386,36.688923,富山地鉄
猪谷,137.237975,36.471625,神鉄
飛騨中山,137.253351,36.453706,神鉄
茂住,137.274001,36.434892,神鉄
漆山,137.286866,36.399248,神鉄
神岡鉱山前,137.294294,36.341154,神鉄
飛騨神岡,137.294277,36.331511,神鉄
神岡大橋,137.300685,36.323998,神鉄
奥飛騨温泉口,137.306931,36.319349,神鉄
宇奈月,137.58586,36.815038,黒鉄
黒薙,137.624738,36.786638,黒鉄
鐘釣,137.651315,36.734378,黒鉄
欅平,137.658179,36.696732,黒鉄
高岡駅,137.014722,36.742173,万葉線
末広町,137.013148,36.744825,万葉線
片原町,137.012838,36.746389,万葉線
坂下町,137.014585,36.747367,万葉線
急患医療センター前,137.017788,36.749761,万葉線
広小路,137.020615,36.752566,万葉線
志貴野中学校前,137.023759,36.755648,万葉線
市民病院前,137.0261,36.758196,万葉線
江尻,137.029761,36.761501,万葉線
旭ヶ丘,137.032469,36.763965,万葉線
荻布,137.035619,36.76682,万葉線
新能町,137.037713,36.770258,万葉線
米島口,137.038718,36.773,万葉線
能町口,137.049031,36.773239,万葉線
新吉久,137.052839,36.776086,万葉線
吉久,137.056369,36.782018,万葉線
中伏木,137.061655,36.788224,万葉線
六渡寺,137.066443,36.788935,万葉線
庄川口,137.070729,36.784433,万葉線
西新湊,137.0753,36.780056,万葉線
新町口,137.084259,36.778983,万葉線
中新湊,137.088617,36.775148,万葉線
東新湊,137.099368,36.777825,万葉線
海王丸,137.105331,36.776726,万葉線
越ノ潟,137.111839,36.774704,万葉線
富山駅北,137.214003,36.70249,富山ライトレール
インテック本社前,137.216685,36.703556,富山ライトレール
奥田中学校前,137.223637,36.703522,富山ライトレール
下奥井,137.224478,36.711311,富山ライトレール
粟島（大阪屋ショップ前）,137.224796,36.719391,富山ライトレール
越中中島,137.224844,36.722121,富山ライトレール
城川原,137.226082,36.731103,富山ライトレール
犬島新町,137.22662,36.735445,富山ライトレール
蓮町,137.227463,36.742663,富山ライトレール
大広田,137.228643,36.748602,富山ライトレール
東岩瀬,137.230479,36.751935,富山ライトレール
競輪場前,137.233907,36.757454,富山ライトレール
岩瀬浜,137.23409,36.761212,富山ライトレール
野町,136.644309,36.553779,北鉄
西泉,136.633524,36.553445,北鉄
新西金沢,136.622688,36.553067,北鉄
押野,136.622114,36.541805,北鉄
野々市,136.620891,36.536459,北鉄
野々市工大前,136.621767,36.532336,北鉄
馬替,136.620576,36.522935,北鉄
額住宅前,136.618851,36.518507,北鉄
乙丸,136.617681,36.511853,北鉄
四十万,136.615684,36.498879,北鉄
陽羽里,136.614869,36.493628,北鉄
曽谷,136.614407,36.490028,北鉄
道法寺,136.613535,36.484315,北鉄
井口,136.612307,36.476282,北鉄
小柳,136.611466,36.470639,北鉄
日御子,136.615199,36.46479,北鉄
鶴来,136.623818,36.452178,北鉄
中鶴来,136.624412,36.446407,北鉄
加賀一の宮,136.632878,36.437691,北鉄
北鉄金沢,136.649524,36.578637,北鉄
七ツ屋,136.651752,36.583108,北鉄
上諸江,136.648941,36.590835,北鉄
磯部,136.648313,36.596554,北鉄
割出,136.648474,36.602619,北鉄
三口,136.647579,36.606572,北鉄
三ツ屋,136.645538,36.611941,北鉄
大河端,136.643368,36.616701,北鉄
北間,136.641265,36.622625,北鉄
蚊爪,136.64319,36.625886,北鉄
粟ヶ崎,136.638149,36.630224,北鉄
内灘,136.63416,36.63336,北鉄
七尾,136.964501,37.041613,のと鉄
和倉温泉,136.925884,37.074663,のと鉄
田鶴浜,136.891193,37.065719,のと鉄
笠師保,136.857587,37.079288,のと鉄
能登中島,136.853339,37.109174,のと鉄
西岸,136.87443,37.147604,のと鉄
能登鹿島,136.897879,37.179723,のと鉄
穴水,136.904592,37.228015,のと鉄
福井,136.223779,36.061711,えち鉄
新福井,136.226721,36.064714,えち鉄
福井口,136.233176,36.071386,えち鉄
越前開発,136.241275,36.075358,えち鉄
越前新保,136.251314,36.080392,えち鉄
追分口,136.261507,36.082478,えち鉄
東藤島,136.269837,36.086686,えち鉄
越前島橋,136.277123,36.089967,えち鉄
観音町,136.289913,36.091726,えち鉄
松岡,136.301703,36.09402,えち鉄
志比堺,136.311021,36.097792,えち鉄
永平寺口,136.32678,36.095849,えち鉄
下志比,136.336346,36.090674,えち鉄
光明寺,136.344586,36.088463,えち鉄
轟,136.361071,36.08688,えち鉄
越前野中,136.37685,36.082887,えち鉄
山王,136.39243,36.079143,えち鉄
越前竹原,136.413023,36.073945,えち鉄
小舟渡,136.434054,36.075553,えち鉄
保田,136.451611,36.069838,えち鉄
発坂,136.465684,36.072643,えち鉄
比島,136.483574,36.066011,えち鉄
勝山,136.492079,36.056362,えち鉄
まつもと町屋,136.2290465,36.07696597,えち鉄
西別院,136.222704,36.07516,えち鉄
田原町,136.21738,36.074888,えち鉄
福大前西福井,136.210339,36.074218,えち鉄
日華化学前,136.206479,36.080945,えち鉄
八ツ島,136.205943,36.086407,えち鉄
新田塚,136.205299,36.092483,えち鉄
中角,136.204591,36.10111,えち鉄
鷲塚針原,136.204793,36.12061,えち鉄
太郎丸エンゼルランド,136.20574,36.131298,えち鉄
西春江ハートピア,136.206187,36.138964,えち鉄
西長田ゆりの里,136.206472,36.153615,えち鉄
下兵庫こうふく,136.202507,36.170129,えち鉄
大関,136.203687,36.186574,えち鉄
本荘,136.202881,36.205011,えち鉄
番田,136.202333,36.212358,えち鉄
あわら湯のまち,136.193695,36.223159,えち鉄
水居,136.172019,36.219081,えち鉄
三国神社,136.158037,36.214773,えち鉄
三国,136.149615,36.217012,えち鉄
三国港,136.140049,36.220264,えち鉄
越前武生,136.170274,35.906426,福鉄
北府,136.166563,35.910114,福鉄
スポーツ公園,136.168105,35.919093,福鉄
家久,136.17054,35.925988,福鉄
サンドーム西,136.180564,35.936514,福鉄
西鯖江,136.1819,35.946352,福鉄
西山公園,136.185833,35.952437,福鉄
水落,136.183191,35.962308,福鉄
神明,136.181885,35.972731,福鉄
鳥羽中,136.187556,35.981522,福鉄
三十八社,136.193805,35.989143,福鉄
泰澄の里,136.198333,35.999444,福鉄
浅水,136.201737,36.006724,福鉄
ハーモニーホール,136.205433,36.014187,福鉄
清明,136.209444,36.022222,福鉄
江端,136.212379,36.028391,福鉄
ベル前,136.213882,36.033685,福鉄
花堂,136.215176,36.040851,福鉄
赤十字前,136.216623,36.048683,福鉄
商工会議所前,136.215014,36.053613,福鉄
足羽山公園口,136.215109,36.057737,福鉄
福井城址大名町,136.217566,36.063523,福鉄
福井駅,136.220625,36.061871,福鉄
仁愛女子高校,136.218058,36.069319,福鉄
田原町,136.21738,36.074888,福鉄
直江津,138.242265,37.170251,トキてつ
谷浜,138.173867,37.162399,トキてつ
有間川,138.136553,37.163323,トキてつ
名立,138.092649,37.15584,トキてつ
筒石,138.060768,37.127473,トキてつ
能生,137.988405,37.096049,トキてつ
浦本,137.939659,37.073935,トキてつ
梶屋敷,137.905738,37.056577,トキてつ
糸魚川,137.861311,37.043631,トキてつ
青海,137.795622,37.022469,トキてつ
親不知,137.738104,37.006818,トキてつ
市振,137.650373,36.980448,トキてつ
春日山,138.234922,37.148042,トキてつ
高田,138.242018,37.115226,トキてつ
南高田,138.242973,37.096766,トキてつ
上越妙高,138.249476,37.081813,トキてつ
北新井,138.257699,37.05296,トキてつ
新井,138.255614,37.026738,トキてつ
二本木,138.232765,36.989608,トキてつ
関山,138.226415,36.933048,トキてつ
妙高高原,138.211953,36.872175,トキてつ
倶利伽羅,136.791605,36.672489,あいてつ
石動,136.865859,36.672492,あいてつ
福岡,136.932079,36.708239,あいてつ
西高岡,136.965295,36.724295,あいてつ
高岡やぶなみ,136.988889,36.737528,あいてつ
高岡,137.015274,36.740948,あいてつ
越中大門,137.055904,36.733818,あいてつ
小杉,137.092767,36.720947,あいてつ
呉羽,137.164874,36.718845,あいてつ
富山,137.213091,36.701384,あいてつ
東富山,137.248953,36.741589,あいてつ
水橋,137.298404,36.743454,あいてつ
滑川,137.348666,36.769318,あいてつ
東滑川,137.37805,36.787987,あいてつ
魚津,137.405693,36.82642,あいてつ
黒部,137.434393,36.869322,あいてつ
生地,137.426534,36.906031,あいてつ
西入善,137.459298,36.930124,あいてつ
入善,137.499,36.941296,あいてつ
泊,137.556179,36.951897,あいてつ
越中宮崎,137.599423,36.973863,あいてつ
市振,137.650373,36.980448,あいてつ
金沢,136.648166,36.578117,いしてつ
東金沢,136.669806,36.593652,いしてつ
森本,136.689489,36.612144,いしてつ
津幡,136.730759,36.657895,いしてつ
倶利伽羅,136.791605,36.672489,いしてつ
伊東,139.092125,34.9747,伊豆急
南伊東,139.087893,34.95757,伊豆急
川奈,139.124936,34.950906,伊豆急
富戸,139.131676,34.91005,伊豆急
城ヶ崎海岸,139.1217,34.889878,伊豆急
伊豆高原,139.107961,34.87732,伊豆急
伊豆大川,139.074014,34.843208,伊豆急
伊豆北川,139.075487,34.827174,伊豆急
伊豆熱川,139.069307,34.817042,伊豆急
片瀬白田,139.06122,34.801783,伊豆急
伊豆稲取,139.037108,34.774546,伊豆急
今井浜海岸,139.004692,34.753714,伊豆急
河津,138.996179,34.747711,伊豆急
稲梓,138.949399,34.722066,伊豆急
蓮台寺,138.941274,34.699634,伊豆急
伊豆急下田,138.944274,34.679647,伊豆急
吉原,138.701839,35.144176,岳南鉄道
ジヤトコ前（ジヤトコ１地区前）,138.690076,35.157775,岳南鉄道
吉原本町,138.689774,35.160821,岳南鉄道
本吉原,138.692716,35.161946,岳南鉄道
岳南原田,138.704517,35.166076,岳南鉄道
比奈,138.713602,35.161485,岳南鉄道
岳南富士岡,138.723356,35.160949,岳南鉄道
須津,138.733944,35.160444,岳南鉄道
神谷,138.74303,35.16103,岳南鉄道
岳南江尾,138.751793,35.155261,岳南鉄道
新静岡,138.387423,34.975823,静鉄
日吉町,138.391114,34.977017,静鉄
音羽町,138.395775,34.978387,静鉄
春日町,138.400544,34.978387,静鉄
柚木,138.406084,34.981891,静鉄
長沼,138.412884,34.989069,静鉄
古庄,138.419581,34.992855,静鉄
県総合運動場,138.430113,34.993375,静鉄
県立美術館前,138.438088,34.997494,静鉄
草薙,138.44269,35.001457,静鉄
御門台,138.452464,35.007902,静鉄
狐ヶ崎,138.459739,35.011488,静鉄
桜橋,138.477573,35.013107,静鉄
入江岡,138.481264,35.014891,静鉄
新清水,138.487539,35.017054,静鉄
掛川,138.014256,34.769568,天竜浜名湖鉄道
掛川市役所前,138.000143,34.770289,天竜浜名湖鉄道
西掛川,137.99501,34.771952,天竜浜名湖鉄道
桜木,137.972764,34.778216,天竜浜名湖鉄道
いこいの広場,137.963773,34.788103,天竜浜名湖鉄道
細谷,137.961606,34.792705,天竜浜名湖鉄道
原谷,137.955023,34.808434,天竜浜名湖鉄道
原田,137.952911,34.820183,天竜浜名湖鉄道
戸綿,137.931038,34.831311,天竜浜名湖鉄道
遠州森,137.924297,34.8311,天竜浜名湖鉄道
森町病院前,137.917944,34.826389,天竜浜名湖鉄道
円田,137.907574,34.820793,天竜浜名湖鉄道
遠江一宮,137.889145,34.818045,天竜浜名湖鉄道
敷地,137.864355,34.826218,天竜浜名湖鉄道
豊岡,137.839758,34.837105,天竜浜名湖鉄道
上野部,137.830058,34.847442,天竜浜名湖鉄道
天竜二俣,137.820045,34.859118,天竜浜名湖鉄道
二俣本町,137.813015,34.859504,天竜浜名湖鉄道
西鹿島,137.807988,34.846758,天竜浜名湖鉄道
岩水寺,137.792537,34.837705,天竜浜名湖鉄道
宮口,137.773731,34.830389,天竜浜名湖鉄道
フルーツパーク,137.731976,34.834406,天竜浜名湖鉄道
都田,137.718272,34.828223,天竜浜名湖鉄道
常葉大学前,137.709231,34.81989,天竜浜名湖鉄道
金指,137.681103,34.816951,天竜浜名湖鉄道
岡地,137.665686,34.812295,天竜浜名湖鉄道
気賀,137.651937,34.80722,天竜浜名湖鉄道
西気賀,137.621523,34.802323,天竜浜名湖鉄道
寸座,137.612523,34.790102,天竜浜名湖鉄道
浜名湖佐久米,137.599286,34.789146,天竜浜名湖鉄道
東都筑,137.586571,34.790412,天竜浜名湖鉄道
都筑,137.574516,34.79585,天竜浜名湖鉄道
三ヶ日,137.551705,34.802565,天竜浜名湖鉄道
奥浜名湖,137.545934,34.795068,天竜浜名湖鉄道
尾奈,137.541755,34.783958,天竜浜名湖鉄道
知波田,137.511873,34.753069,天竜浜名湖鉄道
大森,137.509636,34.737865,天竜浜名湖鉄道
アスモ前,137.49405,34.727685,天竜浜名湖鉄道
新所原,137.485002,34.723343,天竜浜名湖鉄道
新浜松,137.732456,34.703402,遠鉄
第一通り,137.732845,34.707477,遠鉄
遠州病院,137.73327,34.710657,遠鉄
八幡,137.73598,34.717012,遠鉄
助信,137.738697,34.724303,遠鉄
曳馬,137.7416039,34.7331485,遠鉄
上島,137.745462,34.741568,遠鉄
自動車学校前,137.751625,34.747489,遠鉄
さぎの宮,137.757327,34.757275,遠鉄
積志,137.763409,34.768082,遠鉄
遠州西ヶ崎,137.773905,34.776821,遠鉄
遠州小松,137.777838,34.784264,遠鉄
浜北,137.784356,34.791358,遠鉄
美薗中央公園,137.789764,34.798208,遠鉄
遠州小林,137.795538,34.808374,遠鉄
遠州芝本,137.798718,34.824024,遠鉄
遠州岩水寺,137.801131,34.834373,遠鉄
西鹿島,137.807988,34.846758,遠鉄
金谷,138.12605,34.819568,大鐵
新金谷,138.137645,34.825737,大鐵
代官町,138.126102,34.835493,大鐵
日切,138.122394,34.839012,大鐵
五和,138.120771,34.844806,大鐵
神尾,138.101595,34.882842,大鐵
福用,138.090124,34.901881,大鐵
大和田,138.08215,34.921104,大鐵
家山,138.077764,34.940071,大鐵
抜里,138.087672,34.953373,大鐵
川根温泉笹間渡,138.086114,34.962291,大鐵
地名,138.087252,34.986019,大鐵
塩郷,138.090612,34.997664,大鐵
下泉,138.090078,35.022064,大鐵
田野口,138.095416,35.0513,大鐵
駿河徳山,138.110516,35.074758,大鐵
青部,138.115473,35.089592,大鐵
崎平,138.127411,35.091803,大鐵
千頭,138.13656,35.107754,大鐵
川根両国,138.140592,35.116836,大鐵
沢間,138.134365,35.124705,大鐵
土本,138.139186,35.136057,大鐵
川根小山,138.14106,35.141753,大鐵
奥泉,138.147796,35.149739,大鐵
アプトいちしろ,138.144825,35.167514,大鐵
長島ダム,138.157124,35.168787,大鐵
ひらんだ,138.167507,35.164806,大鐵
奥大井湖上,138.180792,35.1682,大鐵
接岨峡温泉,138.185177,35.178821,大鐵
尾盛,138.174369,35.192131,大鐵
閑蔵,138.194189,35.191737,大鐵
井川,138.221111,35.212242,大鐵
名古屋,136.882417,35.168733,名臨高
ささしまライブ,136.881815,35.161745,名臨高
小本,136.861331,35.14921,名臨高
荒子,136.861676,35.139992,名臨高
南荒子,136.861771,35.131707,名臨高
中島,136.861346,35.125144,名臨高
名古屋競馬場前,136.862739,35.114529,名臨高
荒子川公園,136.861148,35.104569,名臨高
稲永,136.863203,35.091418,名臨高
野跡,136.854136,35.075253,名臨高
金城ふ頭,136.849009,35.048775,名臨高
枇杷島,136.861816,35.198681,東海交通事業
尾張星の宮,136.855011,35.212988,東海交通事業
小田井,136.880491,35.221043,東海交通事業
比良,136.90178,35.228549,東海交通事業
味美,136.932263,35.229504,東海交通事業
勝川,136.952734,35.227821,東海交通事業
岡崎,137.157243,34.925417,愛環
六名,137.152004,34.941132,愛環
中岡崎,137.152723,34.956231,愛環
北岡崎,137.157736,34.972301,愛環
大門,137.154883,34.982411,愛環
北野桝塚,137.139457,34.996289,愛環
三河上郷,137.132756,35.012384,愛環
永覚,137.138983,35.027361,愛環
末野原,137.146866,35.03949,愛環
三河豊田,137.150934,35.0554,愛環
新上挙母,137.151206,35.071732,愛環
新豊田,137.153524,35.088041,愛環
愛環梅坪,137.160781,35.105056,愛環
四郷,137.162635,35.12211,愛環
貝津,137.148091,35.133089,愛環
保見,137.134363,35.136665,愛環
篠原,137.120592,35.155171,愛環
八草,137.106945,35.175404,愛環
山口,137.102089,35.197656,愛環
瀬戸口,137.081866,35.206679,愛環
瀬戸市,137.078452,35.225921,愛環
中水野,137.071947,35.250399,愛環
高蔵寺,137.043766,35.26434,愛環
藤が丘,137.02171,35.182113,愛知高速交通
はなみずき通,137.035369,35.17767,愛知高速交通
杁ヶ池公園,137.037866,35.171788,愛知高速交通
長久手古戦場,137.049932,35.171574,愛知高速交通
芸大通,137.061092,35.171938,愛知高速交通
公園西,137.076737,35.174403,愛知高速交通
愛・地球博記念公園,137.08796,35.177948,愛知高速交通
陶磁資料館南,137.097099,35.179286,愛知高速交通
八草,137.106366,35.176623,愛知高速交通
高畑,136.853466,35.139161,名古屋市交通局
八田,136.853278,35.148986,名古屋市交通局
岩塚,136.854406,35.158459,名古屋市交通局
中村公園,136.855056,35.16783,名古屋市交通局
中村日赤,136.861733,35.172385,名古屋市交通局
本陣,136.866782,35.177135,名古屋市交通局
亀島,136.876756,35.177526,名古屋市交通局
名古屋,136.883925,35.171252,名古屋市交通局
伏見,136.897427,35.169273,名古屋市交通局
栄,136.908031,35.16999,名古屋市交通局
新栄町,136.920377,35.170729,名古屋市交通局
千種,136.930402,35.170625,名古屋市交通局
今池,136.937331,35.169919,名古屋市交通局
池下,136.946486,35.167675,名古屋市交通局
覚王山,136.953708,35.166565,名古屋市交通局
本山,136.963441,35.163923,名古屋市交通局
東山公園,136.972873,35.160454,名古屋市交通局
星ヶ丘,136.985095,35.162399,名古屋市交通局
一社,136.995927,35.168231,名古屋市交通局
上社,137.007081,35.173656,名古屋市交通局
本郷,137.013425,35.175453,名古屋市交通局
藤が丘,137.021361,35.182415,名古屋市交通局
ナゴヤドーム前矢田,136.945255,35.190691,名古屋市交通局
大曽根,136.937204,35.192385,名古屋市交通局
平安通,136.929784,35.195934,名古屋市交通局
志賀本通,136.92121,35.196281,名古屋市交通局
黒川,136.910178,35.197183,名古屋市交通局
名城公園,136.904748,35.190528,名古屋市交通局
市役所,136.905379,35.18156,名古屋市交通局
久屋大通,136.908156,35.173784,名古屋市交通局
矢場町,136.90899,35.163785,名古屋市交通局
上前津,136.906815,35.157477,名古屋市交通局
東別院,136.904824,35.150453,名古屋市交通局
